Assureur,Canton,Hoheitsgebiet,Année,Erhebungsjahr,Region,ClasseAge,CouvertureAccident,Tarif,TypeTarif,Altersuntergruppe,Franchisestufe,Franchise,Prime,isBaseP,isBaseF,NomTarif
0762,NE,CH,2019,2018,PR-REG CH0,AKL-JUG,MIT-UNF,HAM_CBA,TAR-HAM,,FRAST3,FRA-1000,"412,5",0,0,casamed hausarzt
0762,NE,CH,2019,2018,PR-REG CH0,AKL-JUG,MIT-UNF,HAM_CBA,TAR-HAM,,FRAST4,FRA-1500,"383,4",0,0,casamed hausarzt
0762,NE,CH,2019,2018,PR-REG CH0,AKL-JUG,MIT-UNF,HAM_CBA,TAR-HAM,,FRAST5,FRA-2000,"354,2",0,0,casamed hausarzt
0762,NE,CH,2019,2018,PR-REG CH0,AKL-JUG,MIT-UNF,HAM_CBA,TAR-HAM,,FRAST6,FRA-2500,325,0,0,casamed hausarzt
0762,NE,CH,2019,2018,PR-REG CH0,AKL-ERW,MIT-UNF,HAM_CBA,TAR-HAM,,FRAST1,FRA-300,"604,5",0,1,casamed hausarzt
0762,NE,CH,2019,2018,PR-REG CH0,AKL-ERW,MIT-UNF,HAM_CBA,TAR-HAM,,FRAST2,FRA-500,"592,8",0,0,casamed hausarzt
0762,NE,CH,2019,2018,PR-REG CH0,AKL-ERW,MIT-UNF,HAM_CBA,TAR-HAM,,FRAST3,FRA-1000,"563,6",0,0,casamed hausarzt
0762,NE,CH,2019,2018,PR-REG CH0,AKL-ERW,MIT-UNF,HAM_CBA,TAR-HAM,,FRAST4,FRA-1500,"534,5",0,0,casamed hausarzt
0762,NE,CH,2019,2018,PR-REG CH0,AKL-ERW,MIT-UNF,HAM_CBA,TAR-HAM,,FRAST5,FRA-2000,"505,3",0,0,casamed hausarzt
0762,NE,CH,2019,2018,PR-REG CH0,AKL-ERW,MIT-UNF,HAM_CBA,TAR-HAM,,FRAST6,FRA-2500,"476,1",0,0,casamed hausarzt
0762,NE,CH,2019,2018,PR-REG CH0,AKL-KIN,MIT-UNF,HAM_GBA,TAR-HAM,K1,FRAST1,FRA-0,130,0,1,callmed 24
0762,NE,CH,2019,2018,PR-REG CH0,AKL-KIN,MIT-UNF,HAM_GBA,TAR-HAM,K1,FRAST3,FRA-200,"118,3",0,0,callmed 24
0762,NE,CH,2019,2018,PR-REG CH0,AKL-KIN,MIT-UNF,HAM_GBA,TAR-HAM,K1,FRAST5,FRA-400,"106,7",0,0,callmed 24
0762,NE,CH,2019,2018,PR-REG CH0,AKL-KIN,MIT-UNF,HAM_GBA,TAR-HAM,K1,FRAST7,FRA-600,95,0,0,callmed 24
0762,NE,CH,2019,2018,PR-REG CH0,AKL-JUG,MIT-UNF,HAM_GBA,TAR-HAM,,FRAST1,FRA-300,"414,8",0,1,callmed 24
0762,NE,CH,2019,2018,PR-REG CH0,AKL-JUG,MIT-UNF,HAM_GBA,TAR-HAM,,FRAST2,FRA-500,"403,1",0,0,callmed 24
0762,NE,CH,2019,2018,PR-REG CH0,AKL-JUG,MIT-UNF,HAM_GBA,TAR-HAM,,FRAST3,FRA-1000,374,0,0,callmed 24
0762,NE,CH,2019,2018,PR-REG CH0,AKL-JUG,MIT-UNF,HAM_GBA,TAR-HAM,,FRAST4,FRA-1500,"344,8",0,0,callmed 24
0762,NE,CH,2019,2018,PR-REG CH0,AKL-JUG,MIT-UNF,HAM_GBA,TAR-HAM,,FRAST5,FRA-2000,"315,6",0,0,callmed 24
0762,NE,CH,2019,2018,PR-REG CH0,AKL-JUG,MIT-UNF,HAM_GBA,TAR-HAM,,FRAST6,FRA-2500,"286,5",0,0,callmed 24
0762,NE,CH,2019,2018,PR-REG CH0,AKL-ERW,MIT-UNF,HAM_GBA,TAR-HAM,,FRAST1,FRA-300,553,0,1,callmed 24
0762,NE,CH,2019,2018,PR-REG CH0,AKL-ERW,MIT-UNF,HAM_GBA,TAR-HAM,,FRAST2,FRA-500,"541,4",0,0,callmed 24
0762,NE,CH,2019,2018,PR-REG CH0,AKL-ERW,MIT-UNF,HAM_GBA,TAR-HAM,,FRAST3,FRA-1000,"512,2",0,0,callmed 24
0762,NE,CH,2019,2018,PR-REG CH0,AKL-ERW,MIT-UNF,HAM_GBA,TAR-HAM,,FRAST4,FRA-1500,483,0,0,callmed 24
0762,NE,CH,2019,2018,PR-REG CH0,AKL-ERW,MIT-UNF,HAM_GBA,TAR-HAM,,FRAST5,FRA-2000,"453,9",0,0,callmed 24
0762,NE,CH,2019,2018,PR-REG CH0,AKL-ERW,MIT-UNF,HAM_GBA,TAR-HAM,,FRAST6,FRA-2500,"424,7",0,0,callmed 24
0762,NE,CH,2019,2018,PR-REG CH0,AKL-KIN,MIT-UNF,HAM_PBA,TAR-HAM,K1,FRAST1,FRA-0,136,0,1,casamed pharm
0762,NE,CH,2019,2018,PR-REG CH0,AKL-KIN,MIT-UNF,HAM_PBA,TAR-HAM,K1,FRAST3,FRA-200,"124,4",0,0,casamed pharm
0762,NE,CH,2019,2018,PR-REG CH0,AKL-KIN,MIT-UNF,HAM_PBA,TAR-HAM,K1,FRAST5,FRA-400,"112,7",0,0,casamed pharm
0762,NE,CH,2019,2018,PR-REG CH0,AKL-KIN,MIT-UNF,HAM_PBA,TAR-HAM,K1,FRAST7,FRA-600,101,0,0,casamed pharm
0762,NE,CH,2019,2018,PR-REG CH0,AKL-JUG,MIT-UNF,HAM_PBA,TAR-HAM,,FRAST1,FRA-300,"434,1",0,1,casamed pharm
0762,NE,CH,2019,2018,PR-REG CH0,AKL-JUG,MIT-UNF,HAM_PBA,TAR-HAM,,FRAST2,FRA-500,"422,4",0,0,casamed pharm
0762,NE,CH,2019,2018,PR-REG CH0,AKL-JUG,MIT-UNF,HAM_PBA,TAR-HAM,,FRAST3,FRA-1000,"393,2",0,0,casamed pharm
0762,NE,CH,2019,2018,PR-REG CH0,AKL-JUG,MIT-UNF,HAM_PBA,TAR-HAM,,FRAST4,FRA-1500,"364,1",0,0,casamed pharm
0762,NE,CH,2019,2018,PR-REG CH0,AKL-JUG,MIT-UNF,HAM_PBA,TAR-HAM,,FRAST5,FRA-2000,"334,9",0,0,casamed pharm
0762,NE,CH,2019,2018,PR-REG CH0,AKL-JUG,MIT-UNF,HAM_PBA,TAR-HAM,,FRAST6,FRA-2500,"305,7",0,0,casamed pharm
0762,NE,CH,2019,2018,PR-REG CH0,AKL-ERW,MIT-UNF,HAM_PBA,TAR-HAM,,FRAST1,FRA-300,"578,7",0,1,casamed pharm
0762,NE,CH,2019,2018,PR-REG CH0,AKL-ERW,MIT-UNF,HAM_PBA,TAR-HAM,,FRAST2,FRA-500,"567,1",0,0,casamed pharm
0762,NE,CH,2019,2018,PR-REG CH0,AKL-ERW,MIT-UNF,HAM_PBA,TAR-HAM,,FRAST3,FRA-1000,"537,9",0,0,casamed pharm
0762,NE,CH,2019,2018,PR-REG CH0,AKL-ERW,MIT-UNF,HAM_PBA,TAR-HAM,,FRAST4,FRA-1500,"508,7",0,0,casamed pharm
0762,NE,CH,2019,2018,PR-REG CH0,AKL-ERW,MIT-UNF,HAM_PBA,TAR-HAM,,FRAST5,FRA-2000,"479,6",0,0,casamed pharm
0762,NE,CH,2019,2018,PR-REG CH0,AKL-ERW,MIT-UNF,HAM_PBA,TAR-HAM,,FRAST6,FRA-2500,"450,4",0,0,casamed pharm
0762,NE,CH,2019,2018,PR-REG CH0,AKL-KIN,OHN-UNF,BASE,TAR-BASE,K1,FRAST1,FRA-0,"140,7",0,1,Grundversicherung
0762,NE,CH,2019,2018,PR-REG CH0,AKL-KIN,OHN-UNF,BASE,TAR-BASE,K1,FRAST3,FRA-200,"129,8",0,0,Grundversicherung
0762,NE,CH,2019,2018,PR-REG CH0,AKL-KIN,OHN-UNF,BASE,TAR-BASE,K1,FRAST5,FRA-400,"118,9",0,0,Grundversicherung
0762,NE,CH,2019,2018,PR-REG CH0,AKL-KIN,OHN-UNF,BASE,TAR-BASE,K1,FRAST7,FRA-600,"108,1",0,0,Grundversicherung
0762,NE,CH,2019,2018,PR-REG CH0,AKL-JUG,OHN-UNF,BASE,TAR-BASE,,FRAST1,FRA-300,"448,6",0,1,Grundversicherung
0762,NE,CH,2019,2018,PR-REG CH0,AKL-JUG,OHN-UNF,BASE,TAR-BASE,,FRAST2,FRA-500,"437,7",0,0,Grundversicherung
0762,NE,CH,2019,2018,PR-REG CH0,AKL-JUG,OHN-UNF,BASE,TAR-BASE,,FRAST3,FRA-1000,"410,6",0,0,Grundversicherung
0762,NE,CH,2019,2018,PR-REG CH0,AKL-JUG,OHN-UNF,BASE,TAR-BASE,,FRAST4,FRA-1500,"383,5",0,0,Grundversicherung
0762,NE,CH,2019,2018,PR-REG CH0,AKL-JUG,OHN-UNF,BASE,TAR-BASE,,FRAST5,FRA-2000,"356,3",0,0,Grundversicherung
0762,NE,CH,2019,2018,PR-REG CH0,AKL-JUG,OHN-UNF,BASE,TAR-BASE,,FRAST6,FRA-2500,"329,3",0,0,Grundversicherung
0762,NE,CH,2019,2018,PR-REG CH0,AKL-ERW,OHN-UNF,BASE,TAR-BASE,,FRAST1,FRA-300,598,0,1,Grundversicherung
0762,NE,CH,2019,2018,PR-REG CH0,AKL-ERW,OHN-UNF,BASE,TAR-BASE,,FRAST2,FRA-500,"587,3",0,0,Grundversicherung
0762,NE,CH,2019,2018,PR-REG CH0,AKL-ERW,OHN-UNF,BASE,TAR-BASE,,FRAST3,FRA-1000,"560,1",0,0,Grundversicherung
0762,NE,CH,2019,2018,PR-REG CH0,AKL-ERW,OHN-UNF,BASE,TAR-BASE,,FRAST4,FRA-1500,"532,9",0,0,Grundversicherung
0762,NE,CH,2019,2018,PR-REG CH0,AKL-ERW,OHN-UNF,BASE,TAR-BASE,,FRAST5,FRA-2000,"505,9",0,0,Grundversicherung
0762,NE,CH,2019,2018,PR-REG CH0,AKL-ERW,OHN-UNF,BASE,TAR-BASE,,FRAST6,FRA-2500,"478,7",0,0,Grundversicherung
0762,NE,CH,2019,2018,PR-REG CH0,AKL-KIN,OHN-UNF,DIV_XBA,TAR-DIV,K1,FRAST1,FRA-0,"115,4",0,1,FlexHelp 24
0762,NE,CH,2019,2018,PR-REG CH0,AKL-KIN,OHN-UNF,DIV_XBA,TAR-DIV,K1,FRAST3,FRA-200,"104,5",0,0,FlexHelp 24
0762,NE,CH,2019,2018,PR-REG CH0,AKL-KIN,OHN-UNF,DIV_XBA,TAR-DIV,K1,FRAST5,FRA-400,"93,6",0,0,FlexHelp 24
0762,NE,CH,2019,2018,PR-REG CH0,AKL-KIN,OHN-UNF,DIV_XBA,TAR-DIV,K1,FRAST7,FRA-600,"82,8",0,0,FlexHelp 24
0762,NE,CH,2019,2018,PR-REG CH0,AKL-JUG,OHN-UNF,DIV_XBA,TAR-DIV,,FRAST1,FRA-300,"367,9",0,1,FlexHelp 24
0762,NE,CH,2019,2018,PR-REG CH0,AKL-JUG,OHN-UNF,DIV_XBA,TAR-DIV,,FRAST2,FRA-500,357,0,0,FlexHelp 24
0762,NE,CH,2019,2018,PR-REG CH0,AKL-JUG,OHN-UNF,DIV_XBA,TAR-DIV,,FRAST3,FRA-1000,"329,9",0,0,FlexHelp 24
0762,NE,CH,2019,2018,PR-REG CH0,AKL-JUG,OHN-UNF,DIV_XBA,TAR-DIV,,FRAST4,FRA-1500,"302,8",0,0,FlexHelp 24
0762,NE,CH,2019,2018,PR-REG CH0,AKL-JUG,OHN-UNF,DIV_XBA,TAR-DIV,,FRAST5,FRA-2000,"275,6",0,0,FlexHelp 24
0762,NE,CH,2019,2018,PR-REG CH0,AKL-JUG,OHN-UNF,DIV_XBA,TAR-DIV,,FRAST6,FRA-2500,"248,5",0,0,FlexHelp 24
0762,NE,CH,2019,2018,PR-REG CH0,AKL-ERW,OHN-UNF,DIV_XBA,TAR-DIV,,FRAST1,FRA-300,"490,4",0,1,FlexHelp 24
0762,NE,CH,2019,2018,PR-REG CH0,AKL-ERW,OHN-UNF,DIV_XBA,TAR-DIV,,FRAST2,FRA-500,"479,6",0,0,FlexHelp 24
0762,NE,CH,2019,2018,PR-REG CH0,AKL-ERW,OHN-UNF,DIV_XBA,TAR-DIV,,FRAST3,FRA-1000,"452,5",0,0,FlexHelp 24
0762,NE,CH,2019,2018,PR-REG CH0,AKL-ERW,OHN-UNF,DIV_XBA,TAR-DIV,,FRAST4,FRA-1500,"425,3",0,0,FlexHelp 24
0762,NE,CH,2019,2018,PR-REG CH0,AKL-ERW,OHN-UNF,DIV_XBA,TAR-DIV,,FRAST5,FRA-2000,"398,2",0,0,FlexHelp 24
0762,NE,CH,2019,2018,PR-REG CH0,AKL-ERW,OHN-UNF,DIV_XBA,TAR-DIV,,FRAST6,FRA-2500,"371,1",0,0,FlexHelp 24
0762,NE,CH,2019,2018,PR-REG CH0,AKL-KIN,OHN-UNF,HAM_CBA,TAR-HAM,K1,FRAST1,FRA-0,"132,2",0,1,casamed hausarzt
0762,NE,CH,2019,2018,PR-REG CH0,AKL-KIN,OHN-UNF,HAM_CBA,TAR-HAM,K1,FRAST3,FRA-200,"121,3",0,0,casamed hausarzt
0762,NE,CH,2019,2018,PR-REG CH0,AKL-KIN,OHN-UNF,HAM_CBA,TAR-HAM,K1,FRAST5,FRA-400,"110,5",0,0,casamed hausarzt
0762,NE,CH,2019,2018,PR-REG CH0,AKL-KIN,OHN-UNF,HAM_CBA,TAR-HAM,K1,FRAST7,FRA-600,"99,7",0,0,casamed hausarzt
0762,NE,CH,2019,2018,PR-REG CH0,AKL-JUG,OHN-UNF,HAM_CBA,TAR-HAM,,FRAST1,FRA-300,"421,7",0,1,casamed hausarzt
0762,NE,CH,2019,2018,PR-REG CH0,AKL-JUG,OHN-UNF,HAM_CBA,TAR-HAM,,FRAST2,FRA-500,"410,8",0,0,casamed hausarzt
0762,NE,CH,2019,2018,PR-REG CH0,AKL-JUG,OHN-UNF,HAM_CBA,TAR-HAM,,FRAST3,FRA-1000,"383,7",0,0,casamed hausarzt
0762,NE,CH,2019,2018,PR-REG CH0,AKL-JUG,OHN-UNF,HAM_CBA,TAR-HAM,,FRAST4,FRA-1500,"356,6",0,0,casamed hausarzt
0762,NE,CH,2019,2018,PR-REG CH0,AKL-JUG,OHN-UNF,HAM_CBA,TAR-HAM,,FRAST5,FRA-2000,"329,5",0,0,casamed hausarzt
0762,NE,CH,2019,2018,PR-REG CH0,AKL-JUG,OHN-UNF,HAM_CBA,TAR-HAM,,FRAST6,FRA-2500,"302,3",0,0,casamed hausarzt
0762,NE,CH,2019,2018,PR-REG CH0,AKL-ERW,OHN-UNF,HAM_CBA,TAR-HAM,,FRAST1,FRA-300,"562,2",0,1,casamed hausarzt
0762,NE,CH,2019,2018,PR-REG CH0,AKL-ERW,OHN-UNF,HAM_CBA,TAR-HAM,,FRAST2,FRA-500,"551,4",0,0,casamed hausarzt
0762,NE,CH,2019,2018,PR-REG CH0,AKL-ERW,OHN-UNF,HAM_CBA,TAR-HAM,,FRAST3,FRA-1000,"524,2",0,0,casamed hausarzt
0762,NE,CH,2019,2018,PR-REG CH0,AKL-ERW,OHN-UNF,HAM_CBA,TAR-HAM,,FRAST4,FRA-1500,"497,1",0,0,casamed hausarzt
0762,NE,CH,2019,2018,PR-REG CH0,AKL-ERW,OHN-UNF,HAM_CBA,TAR-HAM,,FRAST5,FRA-2000,470,0,0,casamed hausarzt
0762,NE,CH,2019,2018,PR-REG CH0,AKL-ERW,OHN-UNF,HAM_CBA,TAR-HAM,,FRAST6,FRA-2500,"442,8",0,0,casamed hausarzt
0762,NE,CH,2019,2018,PR-REG CH0,AKL-KIN,OHN-UNF,HAM_GBA,TAR-HAM,K1,FRAST1,FRA-0,"120,9",0,1,callmed 24
0762,NE,CH,2019,2018,PR-REG CH0,AKL-KIN,OHN-UNF,HAM_GBA,TAR-HAM,K1,FRAST3,FRA-200,"110,1",0,0,callmed 24
0762,NE,CH,2019,2018,PR-REG CH0,AKL-KIN,OHN-UNF,HAM_GBA,TAR-HAM,K1,FRAST5,FRA-400,"99,3",0,0,callmed 24
0762,NE,CH,2019,2018,PR-REG CH0,AKL-KIN,OHN-UNF,HAM_GBA,TAR-HAM,K1,FRAST7,FRA-600,"88,4",0,0,callmed 24
0762,NE,CH,2019,2018,PR-REG CH0,AKL-JUG,OHN-UNF,HAM_GBA,TAR-HAM,,FRAST1,FRA-300,"385,8",0,1,callmed 24
0762,NE,CH,2019,2018,PR-REG CH0,AKL-JUG,OHN-UNF,HAM_GBA,TAR-HAM,,FRAST2,FRA-500,"374,9",0,0,callmed 24
0762,NE,CH,2019,2018,PR-REG CH0,AKL-JUG,OHN-UNF,HAM_GBA,TAR-HAM,,FRAST3,FRA-1000,"347,9",0,0,callmed 24
0762,NE,CH,2019,2018,PR-REG CH0,AKL-JUG,OHN-UNF,HAM_GBA,TAR-HAM,,FRAST4,FRA-1500,"320,7",0,0,callmed 24
0762,NE,CH,2019,2018,PR-REG CH0,AKL-JUG,OHN-UNF,HAM_GBA,TAR-HAM,,FRAST5,FRA-2000,"293,6",0,0,callmed 24
0762,NE,CH,2019,2018,PR-REG CH0,AKL-JUG,OHN-UNF,HAM_GBA,TAR-HAM,,FRAST6,FRA-2500,"266,5",0,0,callmed 24
0762,NE,CH,2019,2018,PR-REG CH0,AKL-ERW,OHN-UNF,HAM_GBA,TAR-HAM,,FRAST1,FRA-300,"514,3",0,1,callmed 24
0762,NE,CH,2019,2018,PR-REG CH0,AKL-ERW,OHN-UNF,HAM_GBA,TAR-HAM,,FRAST2,FRA-500,"503,6",0,0,callmed 24
0762,NE,CH,2019,2018,PR-REG CH0,AKL-ERW,OHN-UNF,HAM_GBA,TAR-HAM,,FRAST3,FRA-1000,"476,4",0,0,callmed 24
0762,NE,CH,2019,2018,PR-REG CH0,AKL-ERW,OHN-UNF,HAM_GBA,TAR-HAM,,FRAST4,FRA-1500,"449,2",0,0,callmed 24
0762,NE,CH,2019,2018,PR-REG CH0,AKL-ERW,OHN-UNF,HAM_GBA,TAR-HAM,,FRAST5,FRA-2000,"422,2",0,0,callmed 24
0762,NE,CH,2019,2018,PR-REG CH0,AKL-ERW,OHN-UNF,HAM_GBA,TAR-HAM,,FRAST6,FRA-2500,395,0,0,callmed 24
0762,NE,CH,2019,2018,PR-REG CH0,AKL-KIN,OHN-UNF,HAM_PBA,TAR-HAM,K1,FRAST1,FRA-0,"126,5",0,1,casamed pharm
0762,NE,CH,2019,2018,PR-REG CH0,AKL-KIN,OHN-UNF,HAM_PBA,TAR-HAM,K1,FRAST3,FRA-200,"115,7",0,0,casamed pharm
0762,NE,CH,2019,2018,PR-REG CH0,AKL-KIN,OHN-UNF,HAM_PBA,TAR-HAM,K1,FRAST5,FRA-400,"104,9",0,0,casamed pharm
0762,NE,CH,2019,2018,PR-REG CH0,AKL-KIN,OHN-UNF,HAM_PBA,TAR-HAM,K1,FRAST7,FRA-600,94,0,0,casamed pharm
0762,NE,CH,2019,2018,PR-REG CH0,AKL-JUG,OHN-UNF,HAM_PBA,TAR-HAM,,FRAST1,FRA-300,"403,8",0,1,casamed pharm
0762,NE,CH,2019,2018,PR-REG CH0,AKL-JUG,OHN-UNF,HAM_PBA,TAR-HAM,,FRAST2,FRA-500,"392,9",0,0,casamed pharm
0762,NE,CH,2019,2018,PR-REG CH0,AKL-JUG,OHN-UNF,HAM_PBA,TAR-HAM,,FRAST3,FRA-1000,"365,7",0,0,casamed pharm
0762,NE,CH,2019,2018,PR-REG CH0,AKL-JUG,OHN-UNF,HAM_PBA,TAR-HAM,,FRAST4,FRA-1500,"338,7",0,0,casamed pharm
0762,NE,CH,2019,2018,PR-REG CH0,AKL-JUG,OHN-UNF,HAM_PBA,TAR-HAM,,FRAST5,FRA-2000,"311,5",0,0,casamed pharm
0762,NE,CH,2019,2018,PR-REG CH0,AKL-JUG,OHN-UNF,HAM_PBA,TAR-HAM,,FRAST6,FRA-2500,"284,4",0,0,casamed pharm
0762,NE,CH,2019,2018,PR-REG CH0,AKL-ERW,OHN-UNF,HAM_PBA,TAR-HAM,,FRAST1,FRA-300,"538,2",0,1,casamed pharm
0762,NE,CH,2019,2018,PR-REG CH0,AKL-ERW,OHN-UNF,HAM_PBA,TAR-HAM,,FRAST2,FRA-500,"527,5",0,0,casamed pharm
0762,NE,CH,2019,2018,PR-REG CH0,AKL-ERW,OHN-UNF,HAM_PBA,TAR-HAM,,FRAST3,FRA-1000,"500,3",0,0,casamed pharm
0762,NE,CH,2019,2018,PR-REG CH0,AKL-ERW,OHN-UNF,HAM_PBA,TAR-HAM,,FRAST4,FRA-1500,"473,1",0,0,casamed pharm
0762,NE,CH,2019,2018,PR-REG CH0,AKL-ERW,OHN-UNF,HAM_PBA,TAR-HAM,,FRAST5,FRA-2000,"446,1",0,0,casamed pharm
0762,NE,CH,2019,2018,PR-REG CH0,AKL-ERW,OHN-UNF,HAM_PBA,TAR-HAM,,FRAST6,FRA-2500,"418,9",0,0,casamed pharm
0774,NE,CH,2019,2018,PR-REG CH0,AKL-KIN,MIT-UNF,BASE,TAR-BASE,K1,FRAST1,FRA-0,"129,7",1,1,Grundversicherung
0774,NE,CH,2019,2018,PR-REG CH0,AKL-KIN,MIT-UNF,BASE,TAR-BASE,K1,FRAST2,FRA-100,"123,9",1,0,Grundversicherung
0774,NE,CH,2019,2018,PR-REG CH0,AKL-KIN,MIT-UNF,BASE,TAR-BASE,K1,FRAST3,FRA-200,"118,1",1,0,Grundversicherung
0774,NE,CH,2019,2018,PR-REG CH0,AKL-KIN,MIT-UNF,BASE,TAR-BASE,K1,FRAST4,FRA-300,"112,2",1,0,Grundversicherung
0774,NE,CH,2019,2018,PR-REG CH0,AKL-KIN,MIT-UNF,BASE,TAR-BASE,K1,FRAST5,FRA-400,"106,4",1,0,Grundversicherung
0774,NE,CH,2019,2018,PR-REG CH0,AKL-KIN,MIT-UNF,BASE,TAR-BASE,K1,FRAST6,FRA-500,"100,6",1,0,Grundversicherung
0774,NE,CH,2019,2018,PR-REG CH0,AKL-KIN,MIT-UNF,BASE,TAR-BASE,K1,FRAST7,FRA-600,"94,7",1,0,Grundversicherung
0774,NE,CH,2019,2018,PR-REG CH0,AKL-JUG,MIT-UNF,BASE,TAR-BASE,,FRAST1,FRA-300,"516,2",1,1,Grundversicherung
0774,NE,CH,2019,2018,PR-REG CH0,AKL-JUG,MIT-UNF,BASE,TAR-BASE,,FRAST2,FRA-500,"505,2",1,0,Grundversicherung
0774,NE,CH,2019,2018,PR-REG CH0,AKL-JUG,MIT-UNF,BASE,TAR-BASE,,FRAST3,FRA-1000,"476,2",1,0,Grundversicherung
0774,NE,CH,2019,2018,PR-REG CH0,AKL-JUG,MIT-UNF,BASE,TAR-BASE,,FRAST4,FRA-1500,"447,2",1,0,Grundversicherung
0774,NE,CH,2019,2018,PR-REG CH0,AKL-JUG,MIT-UNF,BASE,TAR-BASE,,FRAST5,FRA-2000,"418,2",1,0,Grundversicherung
0774,NE,CH,2019,2018,PR-REG CH0,AKL-JUG,MIT-UNF,BASE,TAR-BASE,,FRAST6,FRA-2500,"389,2",1,0,Grundversicherung
0774,NE,CH,2019,2018,PR-REG CH0,AKL-ERW,MIT-UNF,BASE,TAR-BASE,,FRAST1,FRA-300,"608,3",1,1,Grundversicherung
0774,NE,CH,2019,2018,PR-REG CH0,AKL-ERW,MIT-UNF,BASE,TAR-BASE,,FRAST2,FRA-500,"597,3",1,0,Grundversicherung
0774,NE,CH,2019,2018,PR-REG CH0,AKL-ERW,MIT-UNF,BASE,TAR-BASE,,FRAST3,FRA-1000,"568,3",1,0,Grundversicherung
0774,NE,CH,2019,2018,PR-REG CH0,AKL-ERW,MIT-UNF,BASE,TAR-BASE,,FRAST4,FRA-1500,"539,3",1,0,Grundversicherung
0774,NE,CH,2019,2018,PR-REG CH0,AKL-ERW,MIT-UNF,BASE,TAR-BASE,,FRAST5,FRA-2000,"510,3",1,0,Grundversicherung
0774,NE,CH,2019,2018,PR-REG CH0,AKL-ERW,MIT-UNF,BASE,TAR-BASE,,FRAST6,FRA-2500,"481,3",1,0,Grundversicherung
0774,NE,CH,2019,2018,PR-REG CH0,AKL-KIN,MIT-UNF,BasicPlus,TAR-HMO,K1,FRAST1,FRA-0,"116,8",0,1,BasicPlus
0774,NE,CH,2019,2018,PR-REG CH0,AKL-KIN,MIT-UNF,BasicPlus,TAR-HMO,K1,FRAST2,FRA-100,111,0,0,BasicPlus
0774,NE,CH,2019,2018,PR-REG CH0,AKL-KIN,MIT-UNF,BasicPlus,TAR-HMO,K1,FRAST3,FRA-200,"105,2",0,0,BasicPlus
0774,NE,CH,2019,2018,PR-REG CH0,AKL-KIN,MIT-UNF,BasicPlus,TAR-HMO,K1,FRAST4,FRA-300,"99,3",0,0,BasicPlus
0774,NE,CH,2019,2018,PR-REG CH0,AKL-KIN,MIT-UNF,BasicPlus,TAR-HMO,K1,FRAST5,FRA-400,"93,5",0,0,BasicPlus
0774,NE,CH,2019,2018,PR-REG CH0,AKL-KIN,MIT-UNF,BasicPlus,TAR-HMO,K1,FRAST6,FRA-500,"87,7",0,0,BasicPlus
0774,NE,CH,2019,2018,PR-REG CH0,AKL-KIN,MIT-UNF,BasicPlus,TAR-HMO,K1,FRAST7,FRA-600,"81,8",0,0,BasicPlus
0774,NE,CH,2019,2018,PR-REG CH0,AKL-JUG,MIT-UNF,BasicPlus,TAR-HMO,,FRAST1,FRA-300,"464,6",0,1,BasicPlus
0774,NE,CH,2019,2018,PR-REG CH0,AKL-JUG,MIT-UNF,BasicPlus,TAR-HMO,,FRAST2,FRA-500,"453,6",0,0,BasicPlus
0774,NE,CH,2019,2018,PR-REG CH0,AKL-JUG,MIT-UNF,BasicPlus,TAR-HMO,,FRAST3,FRA-1000,"424,6",0,0,BasicPlus
0774,NE,CH,2019,2018,PR-REG CH0,AKL-JUG,MIT-UNF,BasicPlus,TAR-HMO,,FRAST4,FRA-1500,"395,6",0,0,BasicPlus
0774,NE,CH,2019,2018,PR-REG CH0,AKL-JUG,MIT-UNF,BasicPlus,TAR-HMO,,FRAST5,FRA-2000,"366,6",0,0,BasicPlus
0774,NE,CH,2019,2018,PR-REG CH0,AKL-JUG,MIT-UNF,BasicPlus,TAR-HMO,,FRAST6,FRA-2500,"337,6",0,0,BasicPlus
0774,NE,CH,2019,2018,PR-REG CH0,AKL-ERW,MIT-UNF,BasicPlus,TAR-HMO,,FRAST1,FRA-300,"547,5",0,1,BasicPlus
0774,NE,CH,2019,2018,PR-REG CH0,AKL-ERW,MIT-UNF,BasicPlus,TAR-HMO,,FRAST2,FRA-500,"536,5",0,0,BasicPlus
0774,NE,CH,2019,2018,PR-REG CH0,AKL-ERW,MIT-UNF,BasicPlus,TAR-HMO,,FRAST3,FRA-1000,"507,5",0,0,BasicPlus
0774,NE,CH,2019,2018,PR-REG CH0,AKL-ERW,MIT-UNF,BasicPlus,TAR-HMO,,FRAST4,FRA-1500,"478,5",0,0,BasicPlus
0774,NE,CH,2019,2018,PR-REG CH0,AKL-ERW,MIT-UNF,BasicPlus,TAR-HMO,,FRAST5,FRA-2000,"449,5",0,0,BasicPlus
0774,NE,CH,2019,2018,PR-REG CH0,AKL-ERW,MIT-UNF,BasicPlus,TAR-HMO,,FRAST6,FRA-2500,"420,5",0,0,BasicPlus
0774,NE,CH,2019,2018,PR-REG CH0,AKL-KIN,MIT-UNF,PrimaCare,TAR-HAM,K1,FRAST1,FRA-0,"119,4",0,1,PrimaCare
0774,NE,CH,2019,2018,PR-REG CH0,AKL-KIN,MIT-UNF,PrimaCare,TAR-HAM,K1,FRAST2,FRA-100,"113,6",0,0,PrimaCare
